Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGrocs_with_names-2dock_mol0359	mol359	0	-38.858006	-34.813438	-4.044568	9.683369
RNAewa_LIGrocs_with_names-2dock_mol0360	mol360	0	-40.349968	-38.722595	-1.627372	9.835148
RNAewa_LIGrocs_with_names-2dock_mol0361	mol361	0	-32.047920	-28.993526	-3.054394	5.568267
RNAewa_LIGrocs_with_names-2dock_mol0362	mol362	0	-44.225391	-41.637897	-2.587494	11.049014
RNAewa_LIGrocs_with_names-2dock_mol0363	mol363	0	-45.789726	-43.105270	-2.684455	12.033290
RNAewa_LIGrocs_with_names-2dock_mol0364	mol364	0	-43.239635	-43.166840	-0.072796	9.291500
RNAewa_LIGrocs_with_names-2dock_mol0365	mol365	0	-36.559620	-33.198952	-3.360667	12.151221
RNAewa_LIGrocs_with_names-2dock_mol0366	mol366	0	-32.662708	-29.438118	-3.224589	4.031880
RNAewa_LIGrocs_with_names-2dock_mol0367	mol367	0	-38.965912	-37.605362	-1.360549	6.751441
RNAewa_LIGrocs_with_names-2dock_mol0368	mol368	0	-34.408600	-31.994274	-2.414326	7.788396
RNAewa_LIGrocs_with_names-2dock_mol0369	mol369	1	-32.461849	-30.868511	-1.593338	0.495473
RNAewa_LIGrocs_with_names-2dock_mol0370	mol370	0	-40.007774	-35.009064	-4.998710	9.430589
RNAewa_LIGrocs_with_names-2dock_mol0371	mol371	0	-43.365265	-38.962669	-4.402594	4.955844
RNAewa_LIGrocs_with_names-2dock_mol0372	mol372	0	-49.508293	-47.817345	-1.690948	3.322323
RNAewa_LIGrocs_with_names-2dock_mol0373	mol373	0	-41.205658	-38.101707	-3.103950	6.185291
RNAewa_LIGrocs_with_names-2dock_mol0374	mol374	0	-50.599636	-50.498878	-0.100758	8.829180
RNAewa_LIGrocs_with_names-2dock_mol0375	mol375	0	-58.524193	-55.753448	-2.770744	5.967086
RNAewa_LIGrocs_with_names-2dock_mol0376	mol376	0	-38.770878	-37.416206	-1.354670	6.701563
RNAewa_LIGrocs_with_names-2dock_mol0377	mol377	0	-44.108921	-42.632008	-1.476915	11.193721
RNAewa_LIGrocs_with_names-2dock_mol0378	mol378	0	-52.285473	-51.052029	-1.233443	17.208132
RNAewa_LIGrocs_with_names-2dock_mol0379	mol379	0	-51.032974	-48.195827	-2.837146	15.391652
RNAewa_LIGrocs_with_names-2dock_mol0380	mol380	0	-53.444397	-53.952904	0.508507	10.486816
RNAewa_LIGrocs_with_names-2dock_mol0381	mol381	0	-39.748226	-36.024624	-3.723601	8.225883
RNAewa_LIGrocs_with_names-2dock_mol0382	mol382	0	-47.099434	-45.301971	-1.797464	6.753514
RNAewa_LIGrocs_with_names-2dock_mol0383	mol383	0	-40.616364	-36.286980	-4.329382	3.131990
RNAewa_LIGrocs_with_names-2dock_mol0384	mol384	0	-42.137348	-40.463619	-1.673728	6.055502
RNAewa_LIGrocs_with_names-2dock_mol0385	mol385	0	-41.498203	-41.121746	-0.376457	7.873775
RNAewa_LIGrocs_with_names-2dock_mol0386	mol386	0	-39.214912	-37.325729	-1.889184	6.303448
RNAewa_LIGrocs_with_names-2dock_mol0387	mol387	0	-48.222843	-44.640308	-3.582534	3.486997
RNAewa_LIGrocs_with_names-2dock_mol0388	mol388	0	-42.945751	-41.749130	-1.196619	7.073799
RNAewa_LIGrocs_with_names-2dock_mol0389	mol389	0	-36.140537	-35.114388	-1.026151	4.765364
RNAewa_LIGrocs_with_names-2dock_mol0390	mol390	0	-41.112377	-40.666752	-0.445626	7.724751
RNAewa_LIGrocs_with_names-2dock_mol0391	mol391	0	-44.526882	-43.352978	-1.173903	6.326204
RNAewa_LIGrocs_with_names-2dock_mol0392	mol392	0	-37.222717	-36.861809	-0.360908	0.554775
RNAewa_LIGrocs_with_names-2dock_mol0393	mol393	0	-41.292675	-37.743774	-3.548900	5.534993
RNAewa_LIGrocs_with_names-2dock_mol0394	mol394	0	-46.636120	-44.286015	-2.350106	4.799034
RNAewa_LIGrocs_with_names-2dock_mol0395	mol395	0	-44.619427	-45.392677	0.773249	5.792421
RNAewa_LIGrocs_with_names-2dock_mol0396	mol396	0	-35.780216	-33.393047	-2.387168	3.211392
RNAewa_LIGrocs_with_names-2dock_mol0397	mol397	0	-41.663757	-39.730629	-1.933128	7.636770
RNAewa_LIGrocs_with_names-2dock_mol0398	mol398	0	-36.731884	-35.221855	-1.510030	8.735929
RNAewa_LIGrocs_with_names-2dock_mol0399	mol399	0	-42.195328	-42.821278	0.625950	14.756779
RNAewa_LIGrocs_with_names-2dock_mol0400	mol400	0	-49.985241	-47.122921	-2.862322	17.720230
RNAewa_LIGrocs_with_names-2dock_mol0401	mol401	0	-52.425629	-50.315075	-2.110554	11.586449
RNAewa_LIGrocs_with_names-2dock_mol0402	mol402	0	-42.958294	-39.566540	-3.391753	14.421324
RNAewa_LIGrocs_with_names-2dock_mol0403	mol403	0	-40.662407	-40.677689	0.015283	5.311625
RNAewa_LIGrocs_with_names-2dock_mol0404	mol404	0	-42.866051	-43.281864	0.415815	5.831754
RNAewa_LIGrocs_with_names-2dock_mol0405	mol405	0	-46.842640	-44.157673	-2.684967	7.554117
RNAewa_LIGrocs_with_names-2dock_mol0406	mol406	0	-38.651928	-35.981094	-2.670834	9.235890
RNAewa_LIGrocs_with_names-2dock_mol0407	mol407	0	-43.674061	-44.767910	1.093850	4.137108
RNAewa_LIGrocs_with_names-2dock_mol0408	mol408	0	-40.041016	-39.327511	-0.713505	9.686820
RNAewa_LIGrocs_with_names-2dock_mol0409	mol409	0	-44.805534	-43.981426	-0.824107	6.249315
RNAewa_LIGrocs_with_names-2dock_mol0410	mol410	0	-33.766998	-32.165005	-1.601993	2.704979
RNAewa_LIGrocs_with_names-2dock_mol0411	mol411	0	-43.281940	-43.501026	0.219087	4.316367
RNAewa_LIGrocs_with_names-2dock_mol0412	mol412	0	-53.620892	-51.381611	-2.239281	4.624262
RNAewa_LIGrocs_with_names-2dock_mol0413	mol413	0	-43.394703	-41.070709	-2.323992	8.533939
RNAewa_LIGrocs_with_names-2dock_mol0414	mol414	0	-48.119621	-45.646206	-2.473415	6.324250
RNAewa_LIGrocs_with_names-2dock_mol0415	mol415	0	-53.387932	-50.638512	-2.749419	12.384954
RNAewa_LIGrocs_with_names-2dock_mol0416	mol416	0	-37.971027	-37.398693	-0.572334	0.896933
RNAewa_LIGrocs_with_names-2dock_mol0417	mol417	0	-55.826443	-52.165321	-3.661121	18.838295
RNAewa_LIGrocs_with_names-2dock_mol0418	mol418	0	-48.207977	-45.691315	-2.516664	4.705373
RNAewa_LIGrocs_with_names-2dock_mol0419	mol419	0	-37.455753	-36.647083	-0.808669	11.858251
RNAewa_LIGrocs_with_names-2dock_mol0420	mol420	0	-36.978523	-35.645275	-1.333248	4.278430
RNAewa_LIGrocs_with_names-2dock_mol0421	mol421	0	-46.766216	-44.553436	-2.212779	16.169565
RNAewa_LIGrocs_with_names-2dock_mol0422	mol422	0	-43.933102	-43.819256	-0.113844	22.973021
RNAewa_LIGrocs_with_names-2dock_mol0423	mol423	0	-56.676723	-54.303711	-2.373013	12.662134
RNAewa_LIGrocs_with_names-2dock_mol0424	mol424	0	-40.791714	-38.913174	-1.878540	5.316884
RNAewa_LIGrocs_with_names-2dock_mol0425	mol425	0	-53.067856	-50.013840	-3.054015	14.570534
RNAewa_LIGrocs_with_names-2dock_mol0426	mol426	0	-43.443558	-41.498608	-1.944950	9.316649
RNAewa_LIGrocs_with_names-2dock_mol0427	mol427	0	-44.624123	-44.620125	-0.003996	8.083163
RNAewa_LIGrocs_with_names-2dock_mol0428	mol428	0	-46.096638	-44.514500	-1.582138	8.038059
RNAewa_LIGrocs_with_names-2dock_mol0429	mol429	0	-42.872478	-42.342514	-0.529966	5.499536
RNAewa_LIGrocs_with_names-2dock_mol0430	mol430	0	-50.271320	-47.513855	-2.757465	9.770111
RNAewa_LIGrocs_with_names-2dock_mol0431	mol431	0	-48.450424	-45.253021	-3.197402	9.150183
RNAewa_LIGrocs_with_names-2dock_mol0432	mol432	0	-45.927311	-44.490135	-1.437178	8.109196
RNAewa_LIGrocs_with_names-2dock_mol0433	mol433	0	-44.602551	-44.141388	-0.461162	7.851697
RNAewa_LIGrocs_with_names-2dock_mol0434	mol434	0	-42.705284	-42.039265	-0.666020	1.437959
RNAewa_LIGrocs_with_names-2dock_mol0435	mol435	0	-43.007118	-37.570290	-5.436828	5.857386
RNAewa_LIGrocs_with_names-2dock_mol0436	mol436	0	-34.559933	-33.498104	-1.061828	9.896908
RNAewa_LIGrocs_with_names-2dock_mol0437	mol437	0	-35.633812	-32.324989	-3.308821	5.843574
RNAewa_LIGrocs_with_names-2dock_mol0438	mol438	0	-51.416935	-49.946743	-1.470193	13.506118
RNAewa_LIGrocs_with_names-2dock_mol0439	mol439	0	-56.063011	-54.873913	-1.189100	14.129148
RNAewa_LIGrocs_with_names-2dock_mol0440	mol440	0	-44.601833	-43.834637	-0.767196	8.623654
RNAewa_LIGrocs_with_names-2dock_mol0441	mol441	0	-47.509289	-43.567741	-3.941546	14.003040
RNAewa_LIGrocs_with_names-2dock_mol0442	mol442	0	-55.043621	-54.603184	-0.440438	13.530925
RNAewa_LIGrocs_with_names-2dock_mol0443	mol443	0	-48.665230	-45.980843	-2.684386	12.766062
RNAewa_LIGrocs_with_names-2dock_mol0444	mol444	0	-36.931473	-34.125652	-2.805820	3.274000
RNAewa_LIGrocs_with_names-2dock_mol0445	mol445	0	-40.753960	-36.946201	-3.807758	4.230509
RNAewa_LIGrocs_with_names-2dock_mol0446	mol446	0	-44.545975	-42.466045	-2.079931	5.344961
RNAewa_LIGrocs_with_names-2dock_mol0447	mol447	0	-35.223640	-34.599655	-0.623986	6.734734
RNAewa_LIGrocs_with_names-2dock_mol0448	mol448	0	-44.684757	-42.639076	-2.045682	5.104501
RNAewa_LIGrocs_with_names-2dock_mol0449	mol449	0	-58.999413	-57.700165	-1.299248	16.105780
RNAewa_LIGrocs_with_names-2dock_mol0450	mol450	0	-41.175842	-40.599075	-0.576769	4.122791
RNAewa_LIGrocs_with_names-2dock_mol0451	mol451	0	-35.776569	-35.131748	-0.644823	11.691468
RNAewa_LIGrocs_with_names-2dock_mol0452	mol452	0	-42.502163	-40.297626	-2.204535	9.694135
RNAewa_LIGrocs_with_names-2dock_mol0453	mol453	0	-45.638550	-42.781792	-2.856759	3.754700
RNAewa_LIGrocs_with_names-2dock_mol0454	mol454	0	-45.661873	-44.859543	-0.802332	7.036865
RNAewa_LIGrocs_with_names-2dock_mol0455	mol455	0	-42.105076	-41.170605	-0.934472	11.385947
RNAewa_LIGrocs_with_names-2dock_mol0456	mol456	0	-41.435211	-40.360203	-1.075009	10.220126
RNAewa_LIGrocs_with_names-2dock_mol0457	mol457	0	-55.589806	-55.049015	-0.540791	10.712904
RNAewa_LIGrocs_with_names-2dock_mol0458	mol458	0	-35.219372	-35.191551	-0.027822	3.997944
RNAewa_LIGrocs_with_names-2dock_mol0459	mol459	0	-50.433487	-47.649361	-2.784124	13.885261
RNAewa_LIGrocs_with_names-2dock_mol0460	mol460	0	-42.443287	-40.648247	-1.795039	4.677687
RNAewa_LIGrocs_with_names-2dock_mol0461	mol461	0	-41.786457	-41.776398	-0.010058	11.234380
RNAewa_LIGrocs_with_names-2dock_mol0462	mol462	0	-35.873959	-32.205223	-3.668736	3.755096
RNAewa_LIGrocs_with_names-2dock_mol0463	mol463	0	-37.317055	-35.593044	-1.724012	3.782120
RNAewa_LIGrocs_with_names-2dock_mol0464	mol464	0	-39.954216	-37.670933	-2.283283	2.963362
RNAewa_LIGrocs_with_names-2dock_mol0465	mol465	0	-37.529858	-36.092384	-1.437472	0.733206
RNAewa_LIGrocs_with_names-2dock_mol0466	mol466	0	-42.016560	-41.730232	-0.286329	6.608208
RNAewa_LIGrocs_with_names-2dock_mol0467	mol467	0	-47.079075	-44.846054	-2.233020	6.919760
RNAewa_LIGrocs_with_names-2dock_mol0468	mol468	0	-34.433487	-32.604641	-1.828848	8.169702
RNAewa_LIGrocs_with_names-2dock_mol0469	mol469	0	-39.458366	-36.626060	-2.832307	2.810667
RNAewa_LIGrocs_with_names-2dock_mol0470	mol470	0	-43.492111	-39.258392	-4.233720	6.569285
RNAewa_LIGrocs_with_names-2dock_mol0471	mol471	0	-41.974476	-41.476604	-0.497870	3.351524
RNAewa_LIGrocs_with_names-2dock_mol0472	mol472	0	-50.924030	-50.821930	-0.102100	9.631717
RNAewa_LIGrocs_with_names-2dock_mol0473	mol473	0	-37.434040	-37.612759	0.178718	5.830173
RNAewa_LIGrocs_with_names-2dock_mol0474	mol474	0	-47.169483	-44.890736	-2.278746	6.662359
RNAewa_LIGrocs_with_names-2dock_mol0475	mol475	0	-33.564697	-31.471155	-2.093542	4.350350
RNAewa_LIGrocs_with_names-2dock_mol0476	mol476	0	-37.718491	-36.730373	-0.988117	5.152210
RNAewa_LIGrocs_with_names-2dock_mol0477	mol477	0	-39.092850	-34.953400	-4.139452	8.194298
RNAewa_LIGrocs_with_names-2dock_mol0478	mol478	0	-48.565273	-45.960636	-2.604638	10.705203
RNAewa_LIGrocs_with_names-2dock_mol0479	mol479	0	-43.074112	-38.711090	-4.363023	7.730400
RNAewa_LIGrocs_with_names-2dock_mol0480	mol480	0	-39.944675	-38.797859	-1.146815	6.366338
RNAewa_LIGrocs_with_names-2dock_mol0481	mol481	0	-45.027943	-42.732014	-2.295928	6.853798
RNAewa_LIGrocs_with_names-2dock_mol0482	mol482	0	-45.388107	-43.508507	-1.879601	4.148447
RNAewa_LIGrocs_with_names-2dock_mol0483	mol483	0	-39.581123	-37.170605	-2.410520	7.769400
RNAewa_LIGrocs_with_names-2dock_mol0484	mol484	0	-36.396381	-34.681496	-1.714884	6.901287
RNAewa_LIGrocs_with_names-2dock_mol0485	mol485	0	-39.569973	-39.176006	-0.393965	5.027099
RNAewa_LIGrocs_with_names-2dock_mol0486	mol486	0	-40.565365	-38.172188	-2.393176	5.554425
RNAewa_LIGrocs_with_names-2dock_mol0487	mol487	0	-57.232994	-56.612953	-0.620041	12.803736
RNAewa_LIGrocs_with_names-2dock_mol0488	mol488	0	-32.680309	-30.155132	-2.525176	3.905488
RNAewa_LIGrocs_with_names-2dock_mol0489	mol489	0	-34.553661	-32.135525	-2.418135	1.714819
RNAewa_LIGrocs_with_names-2dock_mol0490	mol490	0	-45.740688	-43.329041	-2.411648	5.165337
RNAewa_LIGrocs_with_names-2dock_mol0491	mol491	0	-34.878056	-33.580940	-1.297115	4.908401
RNAewa_LIGrocs_with_names-2dock_mol0492	mol492	0	-35.739586	-35.307411	-0.432174	2.368629
RNAewa_LIGrocs_with_names-2dock_mol0493	mol493	0	-39.542908	-38.299465	-1.243441	3.517375
RNAewa_LIGrocs_with_names-2dock_mol0494	mol494	0	-35.174213	-35.368504	0.194292	9.833926
RNAewa_LIGrocs_with_names-2dock_mol0495	mol495	0	-43.231045	-43.465858	0.234813	5.288658
RNAewa_LIGrocs_with_names-2dock_mol0496	mol496	0	-41.890762	-42.179241	0.288480	10.042497
RNAewa_LIGrocs_with_names-2dock_mol0497	mol497	0	-42.270435	-39.751457	-2.518978	5.807481
RNAewa_LIGrocs_with_names-2dock_mol0498	mol498	0	-34.601555	-31.740850	-2.860704	10.034414
RNAewa_LIGrocs_with_names-2dock_mol0499	mol499	0	-49.717548	-47.999329	-1.718220	8.666054
RNAewa_LIGrocs_with_names-2dock_mol0500	mol500	0	-40.488689	-35.937038	-4.551651	4.850654
RNAewa_LIGrocs_with_names-2dock_mol0501	mol501	0	-35.068203	-33.128883	-1.939318	5.465263
RNAewa_LIGrocs_with_names-2dock_mol0502	mol502	0	-37.379421	-36.808613	-0.570809	3.467058
RNAewa_LIGrocs_with_names-2dock_mol0503	mol503	0	-31.312933	-27.359550	-3.953382	4.676127
RNAewa_LIGrocs_with_names-2dock_mol0504	mol504	0	-36.730240	-35.160427	-1.569814	1.959808
RNAewa_LIGrocs_with_names-2dock_mol0505	mol505	0	-47.217945	-43.644035	-3.573910	8.708532
RNAewa_LIGrocs_with_names-2dock_mol0506	mol506	0	-53.138569	-52.849541	-0.289028	9.906170
RNAewa_LIGrocs_with_names-2dock_mol0507	mol507	0	-51.856499	-49.930679	-1.925820	19.165644
RNAewa_LIGrocs_with_names-2dock_mol0508	mol508	0	-37.310589	-35.086384	-2.224205	7.230219
RNAewa_LIGrocs_with_names-2dock_mol0509	mol509	0	-38.101776	-39.177879	1.076102	2.613134
RNAewa_LIGrocs_with_names-2dock_mol0510	mol510	0	-37.476616	-35.901649	-1.574965	11.688795
RNAewa_LIGrocs_with_names-2dock_mol0511	mol511	0	-47.807373	-47.279934	-0.527439	8.898478
RNAewa_LIGrocs_with_names-2dock_mol0512	mol512	0	-58.537643	-58.342838	-0.194804	8.759394
RNAewa_LIGrocs_with_names-2dock_mol0513	mol513	0	-56.029713	-52.487938	-3.541773	7.808617
RNAewa_LIGrocs_with_names-2dock_mol0514	mol514	0	-35.875298	-34.173595	-1.701704	4.239194
RNAewa_LIGrocs_with_names-2dock_mol0515	mol515	0	-39.222225	-39.203266	-0.018960	8.130943
RNAewa_LIGrocs_with_names-2dock_mol0516	mol516	0	-43.121498	-43.086102	-0.035397	12.408898
RNAewa_LIGrocs_with_names-2dock_mol0517	mol517	0	-53.962948	-55.288593	1.325647	19.424658
RNAewa_LIGrocs_with_names-2dock_mol0518	mol518	0	-50.418819	-50.271717	-0.147103	4.143037
RNAewa_LIGrocs_with_names-2dock_mol0519	mol519	0	-41.842522	-37.555595	-4.286924	2.731413
RNAewa_LIGrocs_with_names-2dock_mol0520	mol520	0	-50.035400	-49.808250	-0.227151	6.444314
RNAewa_LIGrocs_with_names-2dock_mol0521	mol521	0	-35.108978	-35.116272	0.007293	5.107270
RNAewa_LIGrocs_with_names-2dock_mol0522	mol522	0	-42.455662	-41.564682	-0.890978	5.441277
RNAewa_LIGrocs_with_names-2dock_mol0523	mol523	0	-35.421700	-33.195919	-2.225779	4.572954
RNAewa_LIGrocs_with_names-2dock_mol0524	mol524	0	-37.057320	-36.051315	-1.006003	4.162804
RNAewa_LIGrocs_with_names-2dock_mol0525	mol525	0	-41.926067	-40.514679	-1.411388	13.114863
RNAewa_LIGrocs_with_names-2dock_mol0526	mol526	0	-40.964859	-39.308750	-1.656107	6.328078
RNAewa_LIGrocs_with_names-2dock_mol0527	mol527	0	-53.622501	-50.194336	-3.428165	11.516444
RNAewa_LIGrocs_with_names-2dock_mol0528	mol528	0	-48.324131	-47.681808	-0.642324	8.322832
RNAewa_LIGrocs_with_names-2dock_mol0529	mol529	0	-48.400101	-47.857597	-0.542502	9.357369
RNAewa_LIGrocs_with_names-2dock_mol0530	mol530	0	-35.857006	-32.306938	-3.550069	3.852048
RNAewa_LIGrocs_with_names-2dock_mol0531	mol531	0	-45.245045	-44.724934	-0.520112	4.247560
RNAewa_LIGrocs_with_names-2dock_mol0532	mol532	0	-46.301693	-44.635578	-1.666116	13.245331
RNAewa_LIGrocs_with_names-2dock_mol0533	mol533	0	-34.196129	-32.862720	-1.333407	11.393510
RNAewa_LIGrocs_with_names-2dock_mol0534	mol534	0	-49.144928	-48.099522	-1.045406	9.263166
RNAewa_LIGrocs_with_names-2dock_mol0535	mol535	0	-35.912727	-34.959229	-0.953499	2.683494
RNAewa_LIGrocs_with_names-2dock_mol0536	mol536	0	-37.597134	-35.243168	-2.353965	3.692827
RNAewa_LIGrocs_with_names-2dock_mol0537	mol537	0	-38.474617	-35.439693	-3.034923	3.629547
RNAewa_LIGrocs_with_names-2dock_mol0538	mol538	0	-53.915066	-51.325436	-2.589630	12.850516
RNAewa_LIGrocs_with_names-2dock_mol0539	mol539	0	-45.425823	-45.267685	-0.158136	6.459032
RNAewa_LIGrocs_with_names-2dock_mol0540	mol540	0	-42.203068	-39.521011	-2.682058	13.620670
RNAewa_LIGrocs_with_names-2dock_mol0541	mol541	0	-41.394367	-38.214222	-3.180145	4.787201
RNAewa_LIGrocs_with_names-2dock_mol0542	mol542	0	-35.506630	-33.561157	-1.945473	1.610117
RNAewa_LIGrocs_with_names-2dock_mol0543	mol543	0	-41.153484	-41.334290	0.180805	1.989379
RNAewa_LIGrocs_with_names-2dock_mol0544	mol544	0	-41.308167	-39.327827	-1.980340	6.985056
RNAewa_LIGrocs_with_names-2dock_mol0545	mol545	0	-34.039200	-33.744961	-0.294240	4.011719
RNAewa_LIGrocs_with_names-2dock_mol0546	mol546	0	-38.061901	-34.100922	-3.960979	3.896572
RNAewa_LIGrocs_with_names-2dock_mol0547	mol547	0	-35.985462	-34.084129	-1.901331	6.531289
RNAewa_LIGrocs_with_names-2dock_mol0548	mol548	0	-57.052887	-54.412922	-2.639967	9.246408
RNAewa_LIGrocs_with_names-2dock_mol0549	mol549	0	-33.373676	-31.925583	-1.448095	4.618543
RNAewa_LIGrocs_with_names-2dock_mol0550	mol550	0	-44.705765	-41.985737	-2.720029	7.366168
RNAewa_LIGrocs_with_names-2dock_mol0551	mol551	0	-52.672829	-52.315884	-0.356945	5.375195
RNAewa_LIGrocs_with_names-2dock_mol0552	mol552	0	-33.931236	-32.240765	-1.690473	9.695286
RNAewa_LIGrocs_with_names-2dock_mol0553	mol553	0	-35.539009	-32.078503	-3.460505	5.693496
RNAewa_LIGrocs_with_names-2dock_mol0554	mol554	0	-37.055477	-36.781597	-0.273881	6.956780
RNAewa_LIGrocs_with_names-2dock_mol0555	mol555	0	-49.876530	-49.622353	-0.254179	10.570896
RNAewa_LIGrocs_with_names-2dock_mol0556	mol556	0	-38.403755	-37.825584	-0.578170	7.034961
RNAewa_LIGrocs_with_names-2dock_mol0557	mol557	0	-34.524124	-31.850445	-2.673680	7.665957
RNAewa_LIGrocs_with_names-2dock_mol0558	mol558	0	-36.125683	-34.449436	-1.676246	4.461221
RNAewa_LIGrocs_with_names-2dock_mol0559	mol559	0	-51.009808	-48.569565	-2.440241	12.952945
RNAewa_LIGrocs_with_names-2dock_mol0560	mol560	1	-30.701275	-30.188326	-0.512949	1.210150
RNAewa_LIGrocs_with_names-2dock_mol0561	mol561	0	-40.063110	-39.550640	-0.512469	5.746485
RNAewa_LIGrocs_with_names-2dock_mol0562	mol562	0	-31.964388	-31.084345	-0.880044	0.313652
RNAewa_LIGrocs_with_names-2dock_mol0563	mol563	0	-44.316479	-43.773792	-0.542685	11.175814
RNAewa_LIGrocs_with_names-2dock_mol0564	mol564	0	-37.886368	-36.390316	-1.496050	5.375979
RNAewa_LIGrocs_with_names-2dock_mol0565	mol565	0	-41.911385	-43.131588	1.220204	6.130017
RNAewa_LIGrocs_with_names-2dock_mol0566	mol566	0	-41.683254	-38.497326	-3.185929	3.828170
RNAewa_LIGrocs_with_names-2dock_mol0567	mol567	0	-36.000439	-37.004005	1.003565	8.031968
RNAewa_LIGrocs_with_names-2dock_mol0568	mol568	0	-37.249859	-37.366463	0.116604	9.478670
RNAewa_LIGrocs_with_names-2dock_mol0569	mol569	0	-55.978600	-56.941532	0.962934	17.222115
RNAewa_LIGrocs_with_names-2dock_mol0570	mol570	0	-40.100113	-36.942280	-3.157833	11.699653
RNAewa_LIGrocs_with_names-2dock_mol0571	mol571	0	-57.115108	-56.150726	-0.964383	18.902012
RNAewa_LIGrocs_with_names-2dock_mol0572	mol572	0	-38.024616	-36.652786	-1.371829	7.386944
RNAewa_LIGrocs_with_names-2dock_mol0573	mol573	0	-34.859367	-32.165596	-2.693770	16.416475
RNAewa_LIGrocs_with_names-2dock_mol0574	mol574	0	-40.554447	-38.179874	-2.374572	6.106045
RNAewa_LIGrocs_with_names-2dock_mol0575	mol575	0	-37.275524	-35.568420	-1.707103	3.014063
RNAewa_LIGrocs_with_names-2dock_mol0576	mol576	0	-45.004051	-42.579952	-2.424099	15.672191
RNAewa_LIGrocs_with_names-2dock_mol0577	mol577	0	-41.498409	-39.249798	-2.248613	7.507060
RNAewa_LIGrocs_with_names-2dock_mol0578	mol578	0	-41.259747	-39.262703	-1.997043	5.369050
RNAewa_LIGrocs_with_names-2dock_mol0579	mol579	0	-42.264694	-38.132015	-4.132678	5.923478
RNAewa_LIGrocs_with_names-2dock_mol0580	mol580	0	-44.090500	-40.516235	-3.574266	10.996538
RNAewa_LIGrocs_with_names-2dock_mol0581	mol581	0	-44.304268	-44.436337	0.132070	18.022818
RNAewa_LIGrocs_with_names-2dock_mol0582	mol582	0	-35.953480	-35.519432	-0.434047	4.002902
RNAewa_LIGrocs_with_names-2dock_mol0583	mol583	0	-34.389126	-32.932446	-1.456680	2.145064
RNAewa_LIGrocs_with_names-2dock_mol0584	mol584	0	-38.173119	-36.279758	-1.893360	9.588199
RNAewa_LIGrocs_with_names-2dock_mol0585	mol585	0	-33.762417	-31.511574	-2.250843	5.610923
RNAewa_LIGrocs_with_names-2dock_mol0586	mol586	0	-33.455307	-29.470455	-3.984850	7.113838
RNAewa_LIGrocs_with_names-2dock_mol0587	mol587	0	-47.704815	-44.753929	-2.950887	13.276654
RNAewa_LIGrocs_with_names-2dock_mol0588	mol588	0	-34.426369	-32.991245	-1.435124	3.466519
RNAewa_LIGrocs_with_names-2dock_mol0589	mol589	0	-43.300808	-43.069744	-0.231064	10.577269
RNAewa_LIGrocs_with_names-2dock_mol0590	mol590	0	-35.586750	-34.059170	-1.527579	3.652311
RNAewa_LIGrocs_with_names-2dock_mol0591	mol591	0	-37.828629	-37.133488	-0.695142	4.533827
RNAewa_LIGrocs_with_names-2dock_mol0592	mol592	0	-44.326019	-42.870911	-1.455110	7.038345
RNAewa_LIGrocs_with_names-2dock_mol0593	mol593	0	-39.426914	-36.134693	-3.292220	5.261682
RNAewa_LIGrocs_with_names-2dock_mol0594	mol594	0	-32.580456	-31.671408	-0.909047	5.638947
RNAewa_LIGrocs_with_names-2dock_mol0595	mol595	0	-47.939404	-46.288570	-1.650831	11.118850
RNAewa_LIGrocs_with_names-2dock_mol0596	mol596	0	-45.786797	-47.254318	1.467522	12.734225
RNAewa_LIGrocs_with_names-2dock_mol0597	mol597	0	-31.684273	-32.866772	1.182499	2.000426
RNAewa_LIGrocs_with_names-2dock_mol0598	mol598	0	-42.397926	-40.402264	-1.995663	13.279294
RNAewa_LIGrocs_with_names-2dock_mol0599	mol599	0	-42.752987	-39.076145	-3.676841	6.766699
RNAewa_LIGrocs_with_names-2dock_mol0600	mol600	0	-54.663036	-50.485867	-4.177169	10.391277
RNAewa_LIGrocs_with_names-2dock_mol0601	mol601	0	-32.817669	-31.851192	-0.966475	2.452315
RNAewa_LIGrocs_with_names-2dock_mol0602	mol602	0	-34.658546	-32.948093	-1.710452	6.035389
RNAewa_LIGrocs_with_names-2dock_mol0603	mol603	0	-40.841934	-39.229454	-1.612478	6.796802
RNAewa_LIGrocs_with_names-2dock_mol0604	mol604	0	-48.995697	-48.495350	-0.500347	8.414470
