Grid_Sco00re			Grid_Score	Grid_vdw	Grid_es	Int_energy
2hoj_LIGrocs_with_names-2dock_mol1680	mol1680	0	-94.159576	-29.182367	-64.977211	-64.977211
2hoj_LIGrocs_with_names-2dock_mol1681	mol1681	0	-58.793293	-30.280359	-28.512934	-28.512934
2hoj_LIGrocs_with_names-2dock_mol1682	mol1682	0	-26.713631	-25.411854	-1.301778	-1.301778
2hoj_LIGrocs_with_names-2dock_mol1683	mol1683	0	-57.617191	-27.754803	-29.862389	-29.862389
2hoj_LIGrocs_with_names-2dock_mol1684	mol1684	0	-23.288727	-23.104111	-0.184617	-0.184617
2hoj_LIGrocs_with_names-2dock_mol1685	mol1685	0	-58.474850	-32.539852	-25.934998	-25.934998
2hoj_LIGrocs_with_names-2dock_mol1686	mol1686	0	-25.038843	-23.834862	-1.203981	-1.203981
2hoj_LIGrocs_with_names-2dock_mol1687	mol1687	0	-27.364388	-24.765007	-2.599380	-2.599380
2hoj_LIGrocs_with_names-2dock_mol1688	mol1688	0	-20.081169	-17.748753	-2.332417	-2.332417
2hoj_LIGrocs_with_names-2dock_mol1689	mol1689	0	-31.918839	-22.446333	-9.472506	-9.472506
2hoj_LIGrocs_with_names-2dock_mol1690	mol1690	0	-55.920219	-25.418041	-30.502178	-30.502178
2hoj_LIGrocs_with_names-2dock_mol1691	mol1691	0	-27.551411	-26.633932	-0.917479	-0.917479
2hoj_LIGrocs_with_names-2dock_mol1692	mol1692	0	-28.938004	-29.465761	0.527758	0.527758
2hoj_LIGrocs_with_names-2dock_mol1693	mol1693	0	-29.360426	-27.733330	-1.627096	-1.627096
2hoj_LIGrocs_with_names-2dock_mol1694	mol1694	0	-26.959631	-26.345423	-0.614208	-0.614208
2hoj_LIGrocs_with_names-2dock_mol1695	mol1695	0	-26.303377	-25.796911	-0.506465	-0.506465
2hoj_LIGrocs_with_names-2dock_mol1696	mol1696	0	-28.619967	-27.339899	-1.280067	-1.280067
2hoj_LIGrocs_with_names-2dock_mol1697	mol1697	0	-28.881470	-27.416788	-1.464681	-1.464681
2hoj_LIGrocs_with_names-2dock_mol1698	mol1698	0	-25.064159	-23.546797	-1.517364	-1.517364
2hoj_LIGrocs_with_names-2dock_mol1699	mol1699	0	-25.405952	-24.044289	-1.361663	-1.361663
2hoj_LIGrocs_with_names-2dock_mol1700	mol1700	0	-25.040401	-23.450235	-1.590167	-1.590167
2hoj_LIGrocs_with_names-2dock_mol1701	mol1701	0	-23.981918	-22.462500	-1.519418	-1.519418
2hoj_LIGrocs_with_names-2dock_mol1702	mol1702	0	-25.837437	-24.447323	-1.390115	-1.390115
2hoj_LIGrocs_with_names-2dock_mol1703	mol1703	0	-28.443054	-27.267660	-1.175395	-1.175395
2hoj_LIGrocs_with_names-2dock_mol1704	mol1704	0	-23.819592	-23.285326	-0.534266	-0.534266
2hoj_LIGrocs_with_names-2dock_mol1705	mol1705	0	-25.734163	-24.128618	-1.605545	-1.605545
2hoj_LIGrocs_with_names-2dock_mol1706	mol1706	0	-25.841295	-24.405622	-1.435673	-1.435673
2hoj_LIGrocs_with_names-2dock_mol1707	mol1707	0	-57.284180	-20.387293	-36.896889	-36.896889
2hoj_LIGrocs_with_names-2dock_mol1708	mol1708	0	-24.388126	-21.901499	-2.486628	-2.486628
2hoj_LIGrocs_with_names-2dock_mol1709	mol1709	0	-57.884102	-23.301409	-34.582691	-34.582691
2hoj_LIGrocs_with_names-2dock_mol1710	mol1710	1	-55.176254	-23.834492	-31.341763	-31.341763
2hoj_LIGrocs_with_names-2dock_mol1711	mol1711	1	-25.204987	-25.607269	0.402282	0.402282
2hoj_LIGrocs_with_names-2dock_mol1712	mol1712	0	-24.551317	-24.363676	-0.187641	-0.187641
2hoj_LIGrocs_with_names-2dock_mol1713	mol1713	0	-31.107866	-30.572517	-0.535349	-0.535349
2hoj_LIGrocs_with_names-2dock_mol1714	mol1714	0	-23.718092	-23.198803	-0.519289	-0.519289
2hoj_LIGrocs_with_names-2dock_mol1715	mol1715	0	-25.093018	-23.556040	-1.536977	-1.536977
2hoj_LIGrocs_with_names-2dock_mol1716	mol1716	0	-23.049456	-21.710911	-1.338545	-1.338545
2hoj_LIGrocs_with_names-2dock_mol1717	mol1717	0	-20.631567	-19.429266	-1.202301	-1.202301
2hoj_LIGrocs_with_names-2dock_mol1718	mol1718	0	-29.416685	-28.844780	-0.571906	-0.571906
2hoj_LIGrocs_with_names-2dock_mol1719	mol1719	0	-21.680721	-21.540003	-0.140718	-0.140718
2hoj_LIGrocs_with_names-2dock_mol1720	mol1720	0	-26.657509	-26.871666	0.214158	0.214158
RNAewa_LIGrocs_with_names-2dock_mol0001	mol1	1	-43.047707	-42.507568	-0.540137	-0.540137
RNAewa_LIGrocs_with_names-2dock_mol0002	mol2	1	-44.933891	-40.800774	-4.133119	-4.133119
RNAewa_LIGrocs_with_names-2dock_mol0003	mol3	1	-39.097584	-37.456554	-1.641028	-1.641028
RNAewa_LIGrocs_with_names-2dock_mol0004	mol4	1	-35.480839	-34.406738	-1.074101	-1.074101
RNAewa_LIGrocs_with_names-2dock_mol0005	mol5	1	-45.827847	-46.457333	0.629485	0.629485
RNAewa_LIGrocs_with_names-2dock_mol0006	mol6	1	-44.737534	-43.849968	-0.887566	-0.887566
RNAewa_LIGrocs_with_names-2dock_mol0007	mol7	0	-40.490227	-38.488976	-2.001251	-2.001251
RNAewa_LIGrocs_with_names-2dock_mol0008	mol8	0	-43.945206	-41.487503	-2.457703	-2.457703
RNAewa_LIGrocs_with_names-2dock_mol0009	mol9	0	-41.266720	-41.901108	0.634388	0.634388
RNAewa_LIGrocs_with_names-2dock_mol0010	mol10	0	-42.421143	-40.228085	-2.193057	-2.193057
RNAewa_LIGrocs_with_names-2dock_mol0011	mol11	0	-46.277798	-46.891186	0.613387	0.613387
RNAewa_LIGrocs_with_names-2dock_mol0012	mol12	0	-44.817219	-44.521564	-0.295654	-0.295654
RNAewa_LIGrocs_with_names-2dock_mol0013	mol13	0	-44.267303	-42.928825	-1.338477	-1.338477
RNAewa_LIGrocs_with_names-2dock_mol0014	mol14	0	-42.658108	-43.130478	0.472369	0.472369
RNAewa_LIGrocs_with_names-2dock_mol0015	mol15	0	-43.133156	-41.795021	-1.338136	-1.338136
RNAewa_LIGrocs_with_names-2dock_mol0016	mol16	0	-45.359768	-45.258785	-0.100981	-0.100981
RNAewa_LIGrocs_with_names-2dock_mol0017	mol17	0	-41.247486	-41.824249	0.576762	0.576762
RNAewa_LIGrocs_with_names-2dock_mol0018	mol18	0	-38.460606	-37.226192	-1.234414	-1.234414
RNAewa_LIGrocs_with_names-2dock_mol0019	mol19	0	-43.421074	-42.991844	-0.429230	-0.429230
RNAewa_LIGrocs_with_names-2dock_mol0020	mol20	0	-46.647247	-43.826130	-2.821117	-2.821117
RNAewa_LIGrocs_with_names-2dock_mol0021	mol21	0	-42.015194	-41.398827	-0.616366	-0.616366
RNAewa_LIGrocs_with_names-2dock_mol0022	mol22	0	-42.196754	-41.002369	-1.194386	-1.194386
RNAewa_LIGrocs_with_names-2dock_mol0023	mol23	0	-39.662121	-37.416351	-2.245771	-2.245771
RNAewa_LIGrocs_with_names-2dock_mol0024	mol24	0	-37.778000	-37.489372	-0.288628	-0.288628
RNAewa_LIGrocs_with_names-2dock_mol0025	mol25	0	-41.540653	-41.589954	0.049300	0.049300
RNAewa_LIGrocs_with_names-2dock_mol0026	mol26	0	-42.254131	-42.444927	0.190797	0.190797
RNAewa_LIGrocs_with_names-2dock_mol0027	mol27	0	-41.018791	-38.358158	-2.660634	-2.660634
RNAewa_LIGrocs_with_names-2dock_mol0028	mol28	0	-41.496262	-39.153702	-2.342560	-2.342560
RNAewa_LIGrocs_with_names-2dock_mol0029	mol29	0	-45.255020	-44.902008	-0.353012	-0.353012
RNAewa_LIGrocs_with_names-2dock_mol0030	mol30	0	-40.004353	-38.902081	-1.102273	-1.102273
RNAewa_LIGrocs_with_names-2dock_mol0031	mol31	0	-45.359901	-44.865231	-0.494670	-0.494670
RNAewa_LIGrocs_with_names-2dock_mol0032	mol32	0	-41.674900	-41.763313	0.088414	0.088414
RNAewa_LIGrocs_with_names-2dock_mol0033	mol33	0	-41.056057	-38.344585	-2.711473	-2.711473
RNAewa_LIGrocs_with_names-2dock_mol0034	mol34	0	-43.029190	-41.735477	-1.293712	-1.293712
RNAewa_LIGrocs_with_names-2dock_mol0035	mol35	0	-43.340641	-41.147141	-2.193502	-2.193502
RNAewa_LIGrocs_with_names-2dock_mol0036	mol36	0	-45.972183	-45.813122	-0.159063	-0.159063
RNAewa_LIGrocs_with_names-2dock_mol0037	mol37	0	-43.405544	-41.334927	-2.070619	-2.070619
RNAewa_LIGrocs_with_names-2dock_mol0038	mol38	0	-44.954082	-44.380848	-0.573233	-0.573233
RNAewa_LIGrocs_with_names-2dock_mol0039	mol39	0	-41.888027	-38.455208	-3.432819	-3.432819
RNAewa_LIGrocs_with_names-2dock_mol0040	mol40	0	-48.579060	-49.860760	1.281699	1.281699
RNAewa_LIGrocs_with_names-2dock_mol0041	mol41	0	-39.341419	-38.518829	-0.822591	-0.822591
RNAewa_LIGrocs_with_names-2dock_mol0042	mol42	0	-41.827904	-40.437283	-1.390620	-1.390620
RNAewa_LIGrocs_with_names-2dock_mol0043	mol43	0	-42.041386	-41.263313	-0.778072	-0.778072
RNAewa_LIGrocs_with_names-2dock_mol0044	mol44	0	-45.531525	-44.058048	-1.473475	-1.473475
RNAewa_LIGrocs_with_names-2dock_mol0045	mol45	0	-42.787785	-41.509483	-1.278302	-1.278302
RNAewa_LIGrocs_with_names-2dock_mol0046	mol46	0	-42.859447	-42.689774	-0.169674	-0.169674
RNAewa_LIGrocs_with_names-2dock_mol0047	mol47	0	-39.795166	-36.554901	-3.240267	-3.240267
RNAewa_LIGrocs_with_names-2dock_mol0048	mol48	0	-49.062260	-47.029221	-2.033038	-2.033038
RNAewa_LIGrocs_with_names-2dock_mol0049	mol49	0	-38.942314	-38.527374	-0.414941	-0.414941
RNAewa_LIGrocs_with_names-2dock_mol0050	mol50	0	-40.136063	-40.558746	0.422684	0.422684
RNAewa_LIGrocs_with_names-2dock_mol0051	mol51	0	-39.502922	-39.632557	0.129636	0.129636
RNAewa_LIGrocs_with_names-2dock_mol0052	mol52	0	-46.946484	-45.751949	-1.194533	-1.194533
RNAewa_LIGrocs_with_names-2dock_mol0053	mol53	0	-35.351231	-34.182022	-1.169209	-1.169209
RNAewa_LIGrocs_with_names-2dock_mol0054	mol54	0	-37.808418	-38.242439	0.434021	0.434021
RNAewa_LIGrocs_with_names-2dock_mol0055	mol55	0	-39.495991	-38.543217	-0.952776	-0.952776
RNAewa_LIGrocs_with_names-2dock_mol0056	mol56	0	-36.979992	-34.841782	-2.138209	-2.138209
RNAewa_LIGrocs_with_names-2dock_mol0057	mol57	0	-48.386242	-50.292244	1.906004	1.906004
RNAewa_LIGrocs_with_names-2dock_mol0058	mol58	0	-40.325596	-40.155457	-0.170139	-0.170139
RNAewa_LIGrocs_with_names-2dock_mol0059	mol59	0	-42.631168	-43.444775	0.813606	0.813606
RNAewa_LIGrocs_with_names-2dock_mol0060	mol60	0	-42.249481	-38.799595	-3.449887	-3.449887
RNAewa_LIGrocs_with_names-2dock_mol0061	mol61	0	-40.130280	-39.099781	-1.030499	-1.030499
RNAewa_LIGrocs_with_names-2dock_mol0062	mol62	0	-39.642067	-38.972485	-0.669584	-0.669584
RNAewa_LIGrocs_with_names-2dock_mol0063	mol63	0	-44.956997	-43.556896	-1.400102	-1.400102
RNAewa_LIGrocs_with_names-2dock_mol0064	mol64	0	-47.005959	-45.394077	-1.611881	-1.611881
RNAewa_LIGrocs_with_names-2dock_mol0065	mol65	0	-39.182125	-38.642788	-0.539337	-0.539337
RNAewa_LIGrocs_with_names-2dock_mol0066	mol66	0	-55.555695	-52.227112	-3.328583	-3.328583
RNAewa_LIGrocs_with_names-2dock_mol0067	mol67	0	-39.300110	-37.180550	-2.119560	-2.119560
RNAewa_LIGrocs_with_names-2dock_mol0068	mol68	0	-47.419319	-47.253086	-0.166233	-0.166233
RNAewa_LIGrocs_with_names-2dock_mol0069	mol69	0	-40.371758	-38.038986	-2.332771	-2.332771
RNAewa_LIGrocs_with_names-2dock_mol0070	mol70	0	-43.971699	-43.563427	-0.408273	-0.408273
RNAewa_LIGrocs_with_names-2dock_mol0071	mol71	0	-39.561176	-39.926346	0.365169	0.365169
RNAewa_LIGrocs_with_names-2dock_mol0072	mol72	0	-39.805588	-36.763577	-3.042010	-3.042010
RNAewa_LIGrocs_with_names-2dock_mol0073	mol73	0	-40.826096	-40.551521	-0.274575	-0.274575
RNAewa_LIGrocs_with_names-2dock_mol0074	mol74	0	-45.273304	-43.013561	-2.259744	-2.259744
RNAewa_LIGrocs_with_names-2dock_mol0075	mol75	0	-45.803932	-45.099648	-0.704286	-0.704286
RNAewa_LIGrocs_with_names-2dock_mol0076	mol76	0	-45.284729	-45.972134	0.687404	0.687404
RNAewa_LIGrocs_with_names-2dock_mol0077	mol77	0	-41.061214	-40.693790	-0.367423	-0.367423
RNAewa_LIGrocs_with_names-2dock_mol0078	mol78	0	-39.768055	-38.780399	-0.987657	-0.987657
RNAewa_LIGrocs_with_names-2dock_mol0079	mol79	0	-39.931328	-36.121979	-3.809350	-3.809350
RNAewa_LIGrocs_with_names-2dock_mol0080	mol80	0	-46.402596	-45.813904	-0.588692	-0.588692
RNAewa_LIGrocs_with_names-2dock_mol0081	mol81	0	-45.994675	-44.139637	-1.855036	-1.855036
RNAewa_LIGrocs_with_names-2dock_mol0082	mol82	0	-42.862762	-41.971130	-0.891632	-0.891632
RNAewa_LIGrocs_with_names-2dock_mol0083	mol83	0	-47.824932	-47.556847	-0.268085	-0.268085
RNAewa_LIGrocs_with_names-2dock_mol0084	mol84	0	-43.249615	-43.653400	0.403787	0.403787
RNAewa_LIGrocs_with_names-2dock_mol0085	mol85	0	-50.647556	-47.359222	-3.288335	-3.288335
RNAewa_LIGrocs_with_names-2dock_mol0086	mol86	0	-42.760063	-40.530621	-2.229444	-2.229444
RNAewa_LIGrocs_with_names-2dock_mol0087	mol87	0	-42.478836	-40.704033	-1.774805	-1.774805
RNAewa_LIGrocs_with_names-2dock_mol0088	mol88	0	-40.284958	-37.388069	-2.896888	-2.896888
RNAewa_LIGrocs_with_names-2dock_mol0089	mol89	0	-42.001583	-41.622932	-0.378650	-0.378650
RNAewa_LIGrocs_with_names-2dock_mol0090	mol90	0	-38.527573	-38.315361	-0.212212	-0.212212
RNAewa_LIGrocs_with_names-2dock_mol0091	mol91	0	-38.494850	-34.051018	-4.443832	-4.443832
RNAewa_LIGrocs_with_names-2dock_mol0092	mol92	0	-40.122250	-38.742744	-1.379506	-1.379506
RNAewa_LIGrocs_with_names-2dock_mol0093	mol93	0	-40.509499	-39.722683	-0.786817	-0.786817
RNAewa_LIGrocs_with_names-2dock_mol0094	mol94	0	-39.608974	-38.535362	-1.073611	-1.073611
RNAewa_LIGrocs_with_names-2dock_mol0095	mol95	0	-47.583401	-45.460354	-2.123048	-2.123048
RNAewa_LIGrocs_with_names-2dock_mol0096	mol96	0	-46.422977	-45.115768	-1.307208	-1.307208
RNAewa_LIGrocs_with_names-2dock_mol0097	mol97	0	-37.901489	-36.399006	-1.502482	-1.502482
RNAewa_LIGrocs_with_names-2dock_mol0098	mol98	0	-50.995914	-52.218063	1.222151	1.222151
RNAewa_LIGrocs_with_names-2dock_mol0099	mol99	0	-43.623199	-42.149330	-1.473869	-1.473869
RNAewa_LIGrocs_with_names-2dock_mol0100	mol100	0	-43.771042	-43.358196	-0.412847	-0.412847
RNAewa_LIGrocs_with_names-2dock_mol0101	mol101	0	-48.842400	-48.664749	-0.177649	-0.177649
RNAewa_LIGrocs_with_names-2dock_mol0102	mol102	0	-50.263390	-49.812111	-0.451280	-0.451280
RNAewa_LIGrocs_with_names-2dock_mol0103	mol103	0	-41.866501	-40.867142	-0.999359	-0.999359
RNAewa_LIGrocs_with_names-2dock_mol0104	mol104	0	-46.419594	-45.089611	-1.329981	-1.329981
RNAewa_LIGrocs_with_names-2dock_mol0105	mol105	0	-41.933170	-41.018559	-0.914613	-0.914613
RNAewa_LIGrocs_with_names-2dock_mol0106	mol106	0	-42.007603	-39.659714	-2.347889	-2.347889
RNAewa_LIGrocs_with_names-2dock_mol0107	mol107	0	-36.312275	-32.763054	-3.549222	-3.549222
RNAewa_LIGrocs_with_names-2dock_mol0108	mol108	0	-47.142517	-44.824486	-2.318030	-2.318030
RNAewa_LIGrocs_with_names-2dock_mol0109	mol109	0	-38.169273	-36.684593	-1.484680	-1.484680
RNAewa_LIGrocs_with_names-2dock_mol0110	mol110	0	-38.232643	-37.943325	-0.289317	-0.289317
RNAewa_LIGrocs_with_names-2dock_mol0111	mol111	0	-38.673500	-40.230095	1.556597	1.556597
RNAewa_LIGrocs_with_names-2dock_mol0112	mol112	0	-38.057144	-35.705563	-2.351583	-2.351583
RNAewa_LIGrocs_with_names-2dock_mol0113	mol113	0	-43.308937	-41.950165	-1.358773	-1.358773
RNAewa_LIGrocs_with_names-2dock_mol0114	mol114	0	-43.088291	-41.200451	-1.887840	-1.887840
RNAewa_LIGrocs_with_names-2dock_mol0115	mol115	0	-35.628651	-34.294121	-1.334529	-1.334529
RNAewa_LIGrocs_with_names-2dock_mol0116	mol116	0	-39.311310	-37.778286	-1.533025	-1.533025
RNAewa_LIGrocs_with_names-2dock_mol0117	mol117	0	-39.383713	-37.915619	-1.468092	-1.468092
RNAewa_LIGrocs_with_names-2dock_mol0118	mol118	0	-40.191895	-37.613583	-2.578311	-2.578311
RNAewa_LIGrocs_with_names-2dock_mol0119	mol119	0	-40.912247	-42.329243	1.416995	1.416995
RNAewa_LIGrocs_with_names-2dock_mol0120	mol120	0	-45.852551	-47.489319	1.636768	1.636768
RNAewa_LIGrocs_with_names-2dock_mol0121	mol121	0	-41.275871	-39.386734	-1.889139	-1.889139
RNAewa_LIGrocs_with_names-2dock_mol0122	mol122	0	-49.352921	-46.610954	-2.741968	-2.741968
RNAewa_LIGrocs_with_names-2dock_mol0123	mol123	0	-45.217739	-45.411995	0.194256	0.194256
RNAewa_LIGrocs_with_names-2dock_mol0124	mol124	0	-40.139305	-37.871597	-2.267708	-2.267708
RNAewa_LIGrocs_with_names-2dock_mol0125	mol125	0	-35.392147	-34.316479	-1.075667	-1.075667
RNAewa_LIGrocs_with_names-2dock_mol0126	mol126	0	-51.715553	-49.367306	-2.348247	-2.348247
RNAewa_LIGrocs_with_names-2dock_mol0127	mol127	0	-47.156261	-47.900646	0.744385	0.744385
RNAewa_LIGrocs_with_names-2dock_mol0128	mol128	0	-41.270317	-41.297821	0.027503	0.027503
RNAewa_LIGrocs_with_names-2dock_mol0129	mol129	0	-39.588791	-38.107891	-1.480898	-1.480898
RNAewa_LIGrocs_with_names-2dock_mol0130	mol130	0	-37.374157	-35.384865	-1.989291	-1.989291
RNAewa_LIGrocs_with_names-2dock_mol0131	mol131	0	-46.423969	-43.709213	-2.714755	-2.714755
RNAewa_LIGrocs_with_names-2dock_mol0132	mol132	0	-39.882103	-38.452930	-1.429173	-1.429173
RNAewa_LIGrocs_with_names-2dock_mol0133	mol133	0	-47.198936	-46.935974	-0.262963	-0.262963
RNAewa_LIGrocs_with_names-2dock_mol0134	mol134	0	-49.088120	-48.041653	-1.046466	-1.046466
RNAewa_LIGrocs_with_names-2dock_mol0135	mol135	0	-43.862270	-44.110386	0.248117	0.248117
RNAewa_LIGrocs_with_names-2dock_mol0136	mol136	0	-37.012218	-34.590939	-2.421278	-2.421278
RNAewa_LIGrocs_with_names-2dock_mol0137	mol137	0	-36.414230	-35.164661	-1.249570	-1.249570
RNAewa_LIGrocs_with_names-2dock_mol0138	mol138	0	-49.956871	-51.223125	1.266253	1.266253
RNAewa_LIGrocs_with_names-2dock_mol0139	mol139	0	-38.053825	-39.000488	0.946665	0.946665
RNAewa_LIGrocs_with_names-2dock_mol0140	mol140	0	-49.697990	-49.993198	0.295207	0.295207
RNAewa_LIGrocs_with_names-2dock_mol0141	mol141	0	-39.233467	-37.037964	-2.195502	-2.195502
RNAewa_LIGrocs_with_names-2dock_mol0142	mol142	0	-47.957962	-46.415771	-1.542192	-1.542192
RNAewa_LIGrocs_with_names-2dock_mol0143	mol143	0	-42.190113	-42.841084	0.650971	0.650971
RNAewa_LIGrocs_with_names-2dock_mol0144	mol144	0	-36.182819	-35.387375	-0.795444	-0.795444
RNAewa_LIGrocs_with_names-2dock_mol0145	mol145	0	-40.045811	-40.950562	0.904751	0.904751
RNAewa_LIGrocs_with_names-2dock_mol0146	mol146	0	-37.808098	-38.031155	0.223055	0.223055
RNAewa_LIGrocs_with_names-2dock_mol0147	mol147	0	-38.050690	-37.186573	-0.864119	-0.864119
RNAewa_LIGrocs_with_names-2dock_mol0148	mol148	0	-47.670181	-49.505821	1.835639	1.835639
RNAewa_LIGrocs_with_names-2dock_mol0149	mol149	0	-40.204666	-38.578373	-1.626293	-1.626293
RNAewa_LIGrocs_with_names-2dock_mol0150	mol150	0	-37.377838	-36.171650	-1.206189	-1.206189
RNAewa_LIGrocs_with_names-2dock_mol0151	mol151	0	-36.322048	-36.710098	0.388050	0.388050
RNAewa_LIGrocs_with_names-2dock_mol0152	mol152	0	-36.601604	-35.272427	-1.329178	-1.329178
RNAewa_LIGrocs_with_names-2dock_mol0153	mol153	0	-44.094498	-43.422714	-0.671785	-0.671785
RNAewa_LIGrocs_with_names-2dock_mol0154	mol154	0	-52.028198	-51.524380	-0.503817	-0.503817
RNAewa_LIGrocs_with_names-2dock_mol0155	mol155	0	-46.850376	-44.421227	-2.429148	-2.429148
RNAewa_LIGrocs_with_names-2dock_mol0156	mol156	0	-48.930275	-49.478020	0.547743	0.547743
RNAewa_LIGrocs_with_names-2dock_mol0157	mol157	0	-44.319733	-42.015274	-2.304458	-2.304458
RNAewa_LIGrocs_with_names-2dock_mol0158	mol158	0	-43.666203	-43.641354	-0.024850	-0.024850
RNAewa_LIGrocs_with_names-2dock_mol0159	mol159	0	-52.154606	-50.382542	-1.772064	-1.772064
RNAewa_LIGrocs_with_names-2dock_mol0160	mol160	0	-41.549839	-39.679108	-1.870733	-1.870733
RNAewa_LIGrocs_with_names-2dock_mol0161	mol161	0	-47.839851	-45.812187	-2.027664	-2.027664
RNAewa_LIGrocs_with_names-2dock_mol0162	mol162	0	-41.158573	-38.800987	-2.357584	-2.357584
RNAewa_LIGrocs_with_names-2dock_mol0163	mol163	0	-39.116512	-36.897457	-2.219055	-2.219055
RNAewa_LIGrocs_with_names-2dock_mol0164	mol164	0	-43.158096	-42.690735	-0.467360	-0.467360
RNAewa_LIGrocs_with_names-2dock_mol0165	mol165	0	-42.059036	-42.846111	0.787074	0.787074
RNAewa_LIGrocs_with_names-2dock_mol0166	mol166	0	-44.034668	-43.625286	-0.409382	-0.409382
RNAewa_LIGrocs_with_names-2dock_mol0167	mol167	0	-36.547928	-36.629478	0.081551	0.081551
RNAewa_LIGrocs_with_names-2dock_mol0168	mol168	0	-43.834507	-41.548763	-2.285742	-2.285742
RNAewa_LIGrocs_with_names-2dock_mol0169	mol169	0	-39.310631	-38.254093	-1.056538	-1.056538
RNAewa_LIGrocs_with_names-2dock_mol0170	mol170	0	-42.766624	-39.806522	-2.960103	-2.960103
RNAewa_LIGrocs_with_names-2dock_mol0171	mol171	0	-37.485226	-35.541103	-1.944121	-1.944121
RNAewa_LIGrocs_with_names-2dock_mol0172	mol172	0	-45.847031	-45.505177	-0.341855	-0.341855
RNAewa_LIGrocs_with_names-2dock_mol0173	mol173	0	-49.527229	-49.662838	0.135608	0.135608
RNAewa_LIGrocs_with_names-2dock_mol0174	mol174	0	-34.999138	-33.689468	-1.309671	-1.309671
RNAewa_LIGrocs_with_names-2dock_mol0175	mol175	0	-36.707386	-35.778214	-0.929172	-0.929172
RNAewa_LIGrocs_with_names-2dock_mol0176	mol176	0	-47.788380	-46.994377	-0.794003	-0.794003
RNAewa_LIGrocs_with_names-2dock_mol0177	mol177	0	-41.147770	-37.500492	-3.647280	-3.647280
RNAewa_LIGrocs_with_names-2dock_mol0178	mol178	0	-42.654087	-41.965088	-0.689001	-0.689001
RNAewa_LIGrocs_with_names-2dock_mol0179	mol179	0	-39.704792	-38.409718	-1.295074	-1.295074
RNAewa_LIGrocs_with_names-2dock_mol0180	mol180	0	-39.206512	-38.687714	-0.518799	-0.518799
RNAewa_LIGrocs_with_names-2dock_mol0181	mol181	0	-43.795296	-42.465721	-1.329575	-1.329575
RNAewa_LIGrocs_with_names-2dock_mol0182	mol182	0	-36.502144	-35.630672	-0.871473	-0.871473
RNAewa_LIGrocs_with_names-2dock_mol0183	mol183	0	-50.129829	-47.090385	-3.039443	-3.039443
RNAewa_LIGrocs_with_names-2dock_mol0184	mol184	0	-49.481426	-48.743153	-0.738274	-0.738274
RNAewa_LIGrocs_with_names-2dock_mol0185	mol185	0	-39.628792	-40.283176	0.654386	0.654386
RNAewa_LIGrocs_with_names-2dock_mol0186	mol186	0	-38.549263	-37.449230	-1.100031	-1.100031
RNAewa_LIGrocs_with_names-2dock_mol0187	mol187	0	-45.650024	-44.162159	-1.487864	-1.487864
RNAewa_LIGrocs_with_names-2dock_mol0188	mol188	0	-40.258427	-36.377941	-3.880485	-3.880485
RNAewa_LIGrocs_with_names-2dock_mol0189	mol189	0	-38.538956	-36.382488	-2.156468	-2.156468
RNAewa_LIGrocs_with_names-2dock_mol0190	mol190	0	-41.545845	-39.135715	-2.410131	-2.410131
RNAewa_LIGrocs_with_names-2dock_mol0191	mol191	0	-48.327839	-46.218174	-2.109666	-2.109666
RNAewa_LIGrocs_with_names-2dock_mol0192	mol192	0	-38.671562	-38.521378	-0.150185	-0.150185
RNAewa_LIGrocs_with_names-2dock_mol0193	mol193	0	-40.568268	-38.219738	-2.348531	-2.348531
RNAewa_LIGrocs_with_names-2dock_mol0194	mol194	0	-35.163975	-34.264610	-0.899364	-0.899364
RNAewa_LIGrocs_with_names-2dock_mol0195	mol195	0	-33.282978	-31.696625	-1.586355	-1.586355
RNAewa_LIGrocs_with_names-2dock_mol0196	mol196	0	-37.641548	-36.918377	-0.723171	-0.723171
RNAewa_LIGrocs_with_names-2dock_mol0197	mol197	0	-40.506325	-38.226784	-2.279539	-2.279539
RNAewa_LIGrocs_with_names-2dock_mol0198	mol198	0	-46.985428	-47.101288	0.115859	0.115859
RNAewa_LIGrocs_with_names-2dock_mol0199	mol199	0	-42.223133	-40.513222	-1.709912	-1.709912
RNAewa_LIGrocs_with_names-2dock_mol0200	mol200	0	-40.026196	-36.413616	-3.612581	-3.612581
RNAewa_LIGrocs_with_names-2dock_mol0201	mol201	0	-39.910835	-37.619587	-2.291247	-2.291247
RNAewa_LIGrocs_with_names-2dock_mol0202	mol202	0	-39.915657	-40.664021	0.748363	0.748363
RNAewa_LIGrocs_with_names-2dock_mol0203	mol203	0	-38.209671	-35.916023	-2.293647	-2.293647
RNAewa_LIGrocs_with_names-2dock_mol0204	mol204	0	-40.176857	-39.998775	-0.178083	-0.178083
RNAewa_LIGrocs_with_names-2dock_mol0205	mol205	0	-42.455322	-42.160683	-0.294640	-0.294640
RNAewa_LIGrocs_with_names-2dock_mol0206	mol206	0	-37.635693	-37.033741	-0.601952	-0.601952
